session_id,customer_id,session_start,session_end,device,landing_page,marketing_campaign_id,converted
330,1321,2024-05-20 06:16:58,2024-05-20 06:26:58,desktop,/category/apparel,1,False
331,,2025-03-26 16:14:50,2025-03-26 16:49:50,tablet,/product-search,,False
332,640,2025-08-15 16:06:00,2025-08-15 16:17:00,mobile,/blog,,False
333,977,2024-11-23 16:51:04,2024-11-23 17:23:04,mobile,/deals,,False
334,1435,2025-10-10 16:45:31,2025-10-10 17:15:31,tablet,/category/apparel,,False
335,108,2025-09-09 18:14:57,2025-09-09 18:50:57,desktop,/category/electronics,,False
336,78,2025-02-10 14:54:45,2025-02-10 15:31:45,mobile,/deals,11,True
337,,2024-02-06 07:31:47,2024-02-06 07:56:47,desktop,/blog,3,False
338,457,2025-06-03 10:22:37,2025-06-03 10:34:37,tablet,/home,,True
339,541,2025-06-10 21:45:17,2025-06-10 21:47:17,mobile,/blog,6,False
340,,2025-08-29 12:28:47,2025-08-29 12:57:47,desktop,/category/electronics,,False
341,521,2024-06-28 23:28:17,2024-06-28 23:59:17,tablet,/category/electronics,,True
342,1499,2025-03-06 10:19:46,2025-03-06 11:01:46,mobile,/product-search,,False
343,180,2025-10-19 14:58:52,2025-10-19 15:19:52,tablet,/product-search,10,False
344,331,2025-10-05 14:41:02,2025-10-05 15:22:02,tablet,/blog,,False
345,1369,2025-04-07 12:14:11,2025-04-07 12:49:11,mobile,/category/electronics,,True
346,1326,2025-10-28 03:29:08,2025-10-28 03:52:08,desktop,/blog,,False
347,864,2025-12-21 18:03:21,2025-12-21 18:28:21,desktop,/product-search,13,False
348,102,2025-07-19 23:08:41,2025-07-19 23:19:41,desktop,/deals,,False
349,1459,2025-06-24 09:22:52,2025-06-24 09:54:52,desktop,/home,13,False
350,729,2025-08-20 18:20:10,2025-08-20 18:31:10,desktop,/category/apparel,,False
351,,2024-05-02 04:00:41,2024-05-02 04:25:41,tablet,/product-search,,False
352,,2025-05-08 10:03:55,2025-05-08 10:26:55,mobile,/home,1,False
353,1458,2025-12-23 22:16:12,2025-12-23 22:22:12,desktop,/blog,4,False
354,672,2025-06-07 09:48:35,2025-06-07 10:13:35,desktop,/category/apparel,14,False
355,,2024-04-10 05:45:26,2024-04-10 05:48:26,desktop,/product-search,13,False
356,766,2024-07-17 21:19:08,2024-07-17 21:48:08,desktop,/home,,False
357,1361,2025-08-15 18:22:18,2025-08-15 18:42:18,tablet,/category/electronics,4,False
358,661,2025-02-10 15:14:32,2025-02-10 15:54:32,mobile,/deals,,False
359,293,2025-05-12 11:24:37,2025-05-12 12:01:37,tablet,/home,11,True
360,1225,2025-04-20 14:05:41,2025-04-20 14:17:41,tablet,/blog,,True
361,708,2025-04-14 17:50:42,2025-04-14 18:21:42,mobile,/product-search,10,False
362,434,2024-11-04 06:04:34,2024-11-04 06:05:34,mobile,/product-search,,False
363,,2025-10-26 13:35:21,2025-10-26 13:36:21,tablet,/category/apparel,,False
364,1427,2025-02-20 02:15:48,2025-02-20 02:32:48,desktop,/product-search,,False
365,1374,2025-10-21 14:15:44,2025-10-21 14:46:44,tablet,/home,14,False
366,,2025-06-05 13:49:01,2025-06-05 14:01:01,mobile,/product-search,8,False
367,623,2025-08-15 13:17:13,2025-08-15 14:00:13,desktop,/category/electronics,,False
368,266,2025-11-30 06:52:58,2025-11-30 06:53:58,tablet,/category/electronics,,False
369,327,2025-02-28 17:13:07,2025-02-28 17:49:07,desktop,/blog,2,False
370,597,2025-11-09 16:41:08,2025-11-09 16:51:08,tablet,/product-search,,True
371,1266,2025-10-30 04:37:16,2025-10-30 04:52:16,tablet,/blog,12,False
372,1052,2025-10-26 21:17:38,2025-10-26 21:31:38,mobile,/category/electronics,,False
373,336,2025-12-27 06:18:47,2025-12-27 06:56:47,tablet,/product-search,15,False
374,,2025-02-06 04:54:42,2025-02-06 05:25:42,mobile,/category/electronics,,False
375,,2025-02-13 10:01:30,2025-02-13 10:08:30,mobile,/category/apparel,,False
376,1121,2025-09-21 17:10:13,2025-09-21 17:39:13,desktop,/blog,,False
377,781,2025-12-28 10:06:25,2025-12-28 10:21:25,mobile,/category/apparel,14,False
378,,2025-10-02 08:07:38,2025-10-02 08:39:38,mobile,/home,,False
379,820,2025-12-19 09:24:50,2025-12-19 09:49:50,tablet,/deals,3,True
380,1150,2025-03-11 06:27:14,2025-03-11 06:56:14,desktop,/category/apparel,,False
381,268,2025-11-05 02:20:16,2025-11-05 02:56:16,mobile,/category/electronics,,False
382,265,2024-11-03 20:26:15,2024-11-03 20:44:15,desktop,/home,5,True
383,1085,2025-08-19 08:55:14,2025-08-19 09:01:14,desktop,/blog,6,False
384,,2025-01-28 03:27:38,2025-01-28 03:47:38,desktop,/category/apparel,,False
385,,2024-07-15 03:51:16,2024-07-15 04:21:16,mobile,/deals,,False
386,,2025-01-14 07:05:19,2025-01-14 07:38:19,tablet,/category/apparel,12,False
387,1094,2025-09-13 00:58:01,2025-09-13 01:09:01,mobile,/deals,12,False
388,,2025-03-13 09:45:49,2025-03-13 10:08:49,tablet,/home,,False
389,,2025-10-08 02:56:53,2025-10-08 03:33:53,mobile,/home,,False
390,172,2025-08-29 18:46:31,2025-08-29 19:14:31,desktop,/home,,True
391,1378,2025-07-08 04:01:33,2025-07-08 04:05:33,desktop,/blog,,False
392,,2024-03-30 08:23:43,2024-03-30 08:39:43,mobile,/home,,False
393,,2025-05-22 09:00:02,2025-05-22 09:04:02,desktop,/blog,3,False
394,1485,2025-11-01 19:50:54,2025-11-01 20:23:54,desktop,/deals,1,True
395,,2024-04-14 20:17:42,2024-04-14 20:22:42,desktop,/blog,,False
396,,2025-02-25 10:52:40,2025-02-25 11:37:40,desktop,/deals,,False
397,190,2025-07-29 16:05:35,2025-07-29 16:18:35,tablet,/product-search,,False
398,,2024-08-12 00:52:08,2024-08-12 01:26:08,desktop,/category/electronics,,False
399,542,2025-09-19 01:57:21,2025-09-19 02:05:21,mobile,/deals,,False
400,554,2025-12-11 07:12:48,2025-12-11 07:41:48,tablet,/category/electronics,8,False
401,834,2024-12-11 09:06:39,2024-12-11 09:42:39,mobile,/category/apparel,,False
402,870,2025-06-27 08:19:57,2025-06-27 08:36:57,mobile,/home,,False
403,677,2025-11-17 16:35:56,2025-11-17 17:06:56,desktop,/blog,10,False
404,,2024-09-09 19:19:44,2024-09-09 19:29:44,mobile,/product-search,,False
405,,2024-01-26 21:48:00,2024-01-26 22:03:00,mobile,/category/apparel,7,False
406,1252,2025-07-09 14:14:31,2025-07-09 14:30:31,desktop,/blog,,True
407,774,2024-10-29 23:49:24,2024-10-29 23:54:24,mobile,/category/electronics,11,False
408,735,2025-03-13 12:47:38,2025-03-13 13:13:38,desktop,/category/electronics,7,False
409,109,2025-12-19 10:54:53,2025-12-19 11:16:53,mobile,/blog,11,False
410,,2024-03-03 13:08:38,2024-03-03 13:35:38,tablet,/product-search,,False
411,638,2025-12-07 10:14:55,2025-12-07 10:16:55,desktop,/home,12,False
412,863,2024-12-19 07:31:20,2024-12-19 08:02:20,desktop,/category/electronics,10,False
413,239,2025-11-04 15:02:17,2025-11-04 15:15:17,desktop,/deals,,False
414,645,2024-10-10 06:00:27,2024-10-10 06:33:27,tablet,/deals,,False
415,1268,2024-10-30 09:06:34,2024-10-30 09:14:34,mobile,/blog,,False
416,706,2025-10-18 09:25:57,2025-10-18 10:02:57,tablet,/category/apparel,,True
417,443,2025-01-22 23:01:30,2025-01-22 23:18:30,mobile,/deals,7,False
418,,2024-10-09 20:23:50,2024-10-09 20:59:50,desktop,/blog,4,False
419,234,2024-12-26 15:02:35,2024-12-26 15:21:35,tablet,/deals,,False
420,,2025-09-11 08:25:29,2025-09-11 08:40:29,tablet,/home,,False
421,,2024-03-22 00:05:29,2024-03-22 00:27:29,tablet,/deals,,False
422,218,2025-06-02 16:09:29,2025-06-02 16:34:29,mobile,/blog,2,False
423,1496,2025-10-27 12:45:36,2025-10-27 12:48:36,mobile,/category/electronics,15,True
424,,2024-06-30 04:11:08,2024-06-30 04:56:08,desktop,/category/electronics,,False
425,294,2025-12-29 03:54:28,2025-12-29 04:27:28,mobile,/blog,,False
426,1427,2025-10-28 23:41:24,2025-10-29 00:09:24,desktop,/deals,,False
427,,2025-04-15 02:04:29,2025-04-15 02:30:29,mobile,/product-search,,False
428,887,2025-02-27 02:21:33,2025-02-27 02:43:33,desktop,/category/electronics,9,False
429,173,2025-08-03 17:35:00,2025-08-03 18:04:00,tablet,/home,5,False
430,1119,2025-12-15 04:12:48,2025-12-15 04:16:48,mobile,/home,,False
431,1002,2025-07-13 10:38:01,2025-07-13 11:11:01,tablet,/blog,12,True
432,,2025-03-24 03:30:27,2025-03-24 03:36:27,desktop,/category/electronics,5,False
433,459,2025-08-14 17:11:42,2025-08-14 17:17:42,mobile,/deals,,True
434,1376,2025-02-13 23:55:43,2025-02-14 00:11:43,tablet,/category/electronics,,True
435,1258,2024-02-26 20:44:32,2024-02-26 21:05:32,tablet,/home,13,False
436,1082,2025-01-13 13:56:37,2025-01-13 14:07:37,tablet,/category/apparel,,False
437,728,2024-08-28 07:02:18,2024-08-28 07:19:18,desktop,/product-search,5,True
438,,2024-06-04 09:32:53,2024-06-04 10:01:53,desktop,/blog,,False
439,,2025-01-09 19:42:52,2025-01-09 19:55:52,desktop,/home,,False
440,543,2025-01-10 18:06:56,2025-01-10 18:44:56,mobile,/deals,11,False
441,597,2024-08-31 01:21:55,2024-08-31 01:45:55,tablet,/category/electronics,,False
442,,2025-01-14 06:02:39,2025-01-14 06:08:39,tablet,/blog,,False
443,,2025-02-23 17:14:00,2025-02-23 17:40:00,tablet,/product-search,,False
444,938,2024-05-27 22:18:12,2024-05-27 22:44:12,mobile,/category/apparel,,False
445,157,2024-11-11 09:09:21,2024-11-11 09:12:21,mobile,/category/electronics,,False
446,514,2025-11-14 21:36:32,2025-11-14 22:08:32,mobile,/product-search,,False
447,,2024-02-24 18:56:29,2024-02-24 19:02:29,tablet,/product-search,8,False
448,1243,2025-12-19 05:27:15,2025-12-19 05:56:15,desktop,/blog,2,True
449,1111,2025-12-04 16:37:54,2025-12-04 16:39:54,mobile,/blog,9,False
450,669,2025-12-08 18:07:42,2025-12-08 18:09:42,mobile,/deals,,False
451,,2024-08-11 05:33:00,2024-08-11 05:58:00,desktop,/category/electronics,,False
452,,2025-03-11 10:40:06,2025-03-11 11:15:06,mobile,/blog,,False
453,,2025-12-11 07:19:11,2025-12-11 07:57:11,mobile,/home,3,False
454,1426,2025-01-14 15:22:07,2025-01-14 15:49:07,mobile,/blog,9,False
455,1132,2024-11-28 19:37:39,2024-11-28 20:18:39,desktop,/home,,False
456,1361,2025-01-13 12:34:19,2025-01-13 12:43:19,desktop,/product-search,2,False
457,,2024-07-08 06:19:02,2024-07-08 06:33:02,mobile,/home,14,False
458,544,2025-01-02 09:25:04,2025-01-02 09:54:04,mobile,/home,,False
459,,2025-07-05 20:11:22,2025-07-05 20:38:22,desktop,/category/apparel,6,False
460,,2024-06-06 23:03:33,2024-06-06 23:27:33,desktop,/category/apparel,,False
461,1445,2025-04-26 21:24:38,2025-04-26 22:01:38,desktop,/deals,10,False
462,819,2024-08-12 02:31:34,2024-08-12 02:49:34,desktop,/blog,,True
463,581,2025-10-28 10:14:19,2025-10-28 10:32:19,tablet,/category/apparel,,False
464,,2025-02-18 15:15:59,2025-02-18 15:45:59,mobile,/deals,13,False
465,,2025-04-05 17:46:54,2025-04-05 18:15:54,desktop,/blog,,False
466,,2025-09-22 09:05:45,2025-09-22 09:47:45,tablet,/deals,,False
467,1441,2025-09-22 00:52:31,2025-09-22 01:12:31,tablet,/deals,1,True
468,665,2025-11-24 21:42:06,2025-11-24 22:02:06,mobile,/deals,3,True
469,799,2025-01-20 02:47:05,2025-01-20 02:54:05,tablet,/category/apparel,2,False
470,,2025-06-17 04:58:23,2025-06-17 05:40:23,tablet,/home,5,False
471,1218,2025-11-06 12:53:11,2025-11-06 13:15:11,desktop,/category/electronics,4,True
472,,2024-11-16 06:01:15,2024-11-16 06:39:15,desktop,/deals,,False
473,996,2025-07-08 00:09:25,2025-07-08 00:21:25,desktop,/home,15,False
474,535,2025-08-02 00:34:25,2025-08-02 00:45:25,tablet,/deals,,False
475,,2024-07-25 01:53:57,2024-07-25 02:35:57,desktop,/product-search,1,False
476,816,2025-10-30 15:12:07,2025-10-30 15:56:07,mobile,/home,,True
477,1439,2025-03-09 09:10:24,2025-03-09 09:38:24,desktop,/deals,,False
478,,2025-12-29 16:40:54,2025-12-29 16:52:54,desktop,/home,11,False
479,,2025-03-26 23:42:58,2025-03-26 23:50:58,tablet,/category/electronics,,False
480,1358,2025-04-23 07:36:23,2025-04-23 08:08:23,desktop,/category/electronics,7,False
481,879,2025-01-02 20:10:28,2025-01-02 20:26:28,desktop,/blog,,False
482,,2025-12-13 22:56:07,2025-12-13 23:35:07,tablet,/deals,,False
483,1400,2025-04-10 05:13:04,2025-04-10 05:17:04,mobile,/home,14,False
484,,2024-01-12 15:01:08,2024-01-12 15:27:08,mobile,/blog,2,False
485,,2025-12-17 22:12:12,2025-12-17 22:57:12,mobile,/category/apparel,,False
486,,2024-01-21 14:19:21,2024-01-21 14:59:21,desktop,/category/apparel,9,False
487,,2025-01-26 23:02:08,2025-01-26 23:16:08,desktop,/deals,,False
488,979,2025-11-05 22:59:34,2025-11-05 23:10:34,desktop,/category/apparel,,False
489,1465,2024-08-09 22:34:32,2024-08-09 23:03:32,tablet,/home,,True
490,,2025-05-22 19:22:55,2025-05-22 19:46:55,desktop,/category/apparel,,False
491,,2024-01-14 00:42:40,2024-01-14 01:18:40,mobile,/category/electronics,13,True
492,,2025-09-09 01:23:34,2025-09-09 01:54:34,desktop,/deals,2,True
493,14,2025-12-03 17:05:32,2025-12-03 17:11:32,mobile,/category/apparel,7,False
494,138,2025-06-30 10:06:44,2025-06-30 10:30:44,desktop,/blog,7,False
495,58,2025-03-18 23:37:11,2025-03-19 00:21:11,desktop,/product-search,,False
496,710,2025-10-22 11:28:18,2025-10-22 11:50:18,desktop,/home,,False
497,600,2025-05-23 05:09:16,2025-05-23 05:35:16,tablet,/category/electronics,,False
498,1194,2025-05-30 07:11:58,2025-05-30 07:14:58,tablet,/category/apparel,,False
499,544,2025-04-04 23:35:41,2025-04-04 23:37:41,mobile,/category/electronics,10,False
500,522,2025-09-12 17:20:13,2025-09-12 17:56:13,desktop,/category/electronics,,False
501,1285,2025-12-18 19:58:21,2025-12-18 20:08:21,mobile,/category/apparel,,False
502,29,2024-09-04 22:05:32,2024-09-04 22:07:32,tablet,/product-search,,False
503,,2024-06-27 22:13:58,2024-06-27 22:30:58,tablet,/product-search,,False
504,261,2025-11-24 03:19:13,2025-11-24 03:31:13,mobile,/category/apparel,12,True
505,1403,2025-05-17 04:20:10,2025-05-17 04:21:10,tablet,/product-search,,False
506,15,2025-10-05 04:10:16,2025-10-05 04:21:16,desktop,/category/electronics,,False
507,,2024-04-06 03:34:14,2024-04-06 03:56:14,mobile,/category/electronics,,False
508,,2024-04-08 17:54:32,2024-04-08 18:28:32,tablet,/category/electronics,,False
509,1355,2025-10-21 06:43:51,2025-10-21 06:58:51,mobile,/category/electronics,11,False
510,955,2025-12-31 22:46:23,2025-12-31 23:21:23,desktop,/category/electronics,,False
511,,2025-05-12 04:22:25,2025-05-12 05:01:25,mobile,/product-search,,False
512,1090,2025-04-18 09:21:52,2025-04-18 09:59:52,tablet,/category/electronics,,False
513,,2025-05-02 21:22:23,2025-05-02 22:04:23,desktop,/home,,False
514,,2025-11-07 12:09:51,2025-11-07 12:27:51,mobile,/category/apparel,,False
515,1426,2024-05-16 06:32:24,2024-05-16 07:03:24,mobile,/category/apparel,8,True
516,,2024-01-16 23:21:34,2024-01-16 23:28:34,desktop,/home,7,False
517,406,2025-10-01 23:15:04,2025-10-01 23:55:04,desktop,/product-search,7,False
518,882,2025-11-21 01:44:29,2025-11-21 02:25:29,desktop,/blog,15,False
519,902,2025-04-07 20:30:33,2025-04-07 21:10:33,tablet,/blog,1,False
520,287,2025-11-22 03:36:33,2025-11-22 04:19:33,mobile,/home,,False
521,,2024-12-18 02:57:58,2024-12-18 03:10:58,desktop,/category/electronics,,True
522,1081,2025-12-25 03:07:22,2025-12-25 03:30:22,tablet,/category/electronics,12,False
523,,2025-05-25 01:02:23,2025-05-25 01:45:23,desktop,/deals,,False
524,1379,2025-06-25 03:06:48,2025-06-25 03:34:48,mobile,/category/apparel,11,False
525,1499,2024-10-26 03:21:54,2024-10-26 04:06:54,tablet,/product-search,10,False
526,,2024-04-04 04:37:39,2024-04-04 04:41:39,desktop,/deals,,False
527,621,2025-12-18 16:57:33,2025-12-18 17:10:33,mobile,/blog,,False
528,676,2025-09-07 03:16:15,2025-09-07 03:26:15,desktop,/blog,,False
529,,2024-04-24 07:33:27,2024-04-24 08:18:27,desktop,/blog,,False
530,,2024-02-20 20:58:48,2024-02-20 21:25:48,tablet,/home,13,False
531,1199,2025-12-28 02:38:31,2025-12-28 03:00:31,desktop,/category/apparel,8,False
532,1040,2024-11-29 04:27:46,2024-11-29 05:09:46,mobile,/blog,,False
533,147,2025-02-14 10:32:06,2025-02-14 11:01:06,tablet,/deals,7,True
534,,2024-06-16 06:21:13,2024-06-16 07:06:13,tablet,/blog,10,False
535,1368,2025-01-28 09:55:54,2025-01-28 10:23:54,mobile,/deals,3,False
536,461,2025-11-10 03:50:02,2025-11-10 04:07:02,tablet,/blog,9,False
537,1399,2025-11-04 04:06:53,2025-11-04 04:19:53,mobile,/category/apparel,,False
538,,2025-05-25 01:48:10,2025-05-25 01:57:10,tablet,/blog,,True
539,818,2025-07-28 10:25:08,2025-07-28 10:27:08,mobile,/deals,1,False
540,,2024-12-24 14:06:41,2024-12-24 14:41:41,desktop,/blog,,False
541,183,2025-08-27 23:44:42,2025-08-28 00:00:42,desktop,/home,,True
542,1425,2024-08-06 21:45:15,2024-08-06 22:23:15,tablet,/category/apparel,,False
543,,2024-11-19 04:12:24,2024-11-19 04:34:24,desktop,/category/apparel,,False
544,1409,2025-10-04 02:01:47,2025-10-04 02:18:47,tablet,/home,5,False
545,1011,2025-07-07 05:24:28,2025-07-07 05:44:28,mobile,/home,,False
546,1144,2025-06-06 02:58:41,2025-06-06 03:06:41,desktop,/blog,10,False
547,110,2024-12-20 04:55:33,2024-12-20 05:16:33,desktop,/product-search,2,False
548,506,2025-04-14 10:50:16,2025-04-14 11:21:16,tablet,/category/electronics,4,False
549,,2025-10-06 10:38:01,2025-10-06 11:04:01,mobile,/product-search,12,False
550,505,2024-08-20 13:19:42,2024-08-20 13:41:42,mobile,/blog,,False
551,878,2025-11-12 08:14:48,2025-11-12 08:46:48,tablet,/home,,False
552,1368,2025-02-27 05:27:34,2025-02-27 05:42:34,mobile,/home,9,False
553,127,2025-09-24 05:25:04,2025-09-24 05:39:04,mobile,/category/electronics,,True
554,160,2025-01-22 17:58:51,2025-01-22 18:26:51,desktop,/home,1,False
555,794,2025-05-16 22:52:56,2025-05-16 23:35:56,mobile,/deals,,True
556,626,2025-05-21 21:21:19,2025-05-21 21:49:19,desktop,/category/electronics,8,False
557,257,2024-05-07 09:03:39,2024-05-07 09:40:39,desktop,/product-search,,False
558,540,2025-11-01 04:47:36,2025-11-01 05:00:36,desktop,/blog,,False
559,1493,2025-05-30 07:33:27,2025-05-30 08:03:27,mobile,/deals,,False
560,759,2025-02-26 14:08:22,2025-02-26 14:45:22,desktop,/category/apparel,3,False
561,,2024-08-17 23:21:26,2024-08-18 00:05:26,tablet,/category/apparel,,False
562,1304,2025-11-11 22:06:23,2025-11-11 22:32:23,desktop,/blog,,True
563,1406,2024-11-22 02:14:45,2024-11-22 02:28:45,tablet,/product-search,,False
564,121,2025-09-10 21:20:19,2025-09-10 21:55:19,mobile,/home,6,False
565,,2025-11-07 14:44:44,2025-11-07 15:05:44,tablet,/category/apparel,9,False
566,,2025-11-05 03:52:10,2025-11-05 04:26:10,desktop,/category/electronics,,False
567,,2025-09-22 14:09:22,2025-09-22 14:45:22,tablet,/home,,False
568,1114,2025-08-04 02:23:15,2025-08-04 02:48:15,tablet,/blog,3,False
569,596,2025-12-12 23:53:03,2025-12-13 00:29:03,desktop,/blog,9,False
570,1382,2025-09-02 11:40:20,2025-09-02 12:22:20,desktop,/home,,True
571,1102,2025-11-30 19:23:02,2025-11-30 19:33:02,desktop,/deals,6,True
572,34,2025-02-14 10:28:07,2025-02-14 10:32:07,tablet,/home,12,True
573,230,2025-07-04 10:27:40,2025-07-04 10:57:40,desktop,/blog,,False
574,1328,2025-11-25 05:29:46,2025-11-25 05:35:46,desktop,/blog,,False
575,477,2025-02-05 15:48:39,2025-02-05 16:00:39,desktop,/blog,,False
576,1048,2025-09-22 18:08:50,2025-09-22 18:17:50,mobile,/category/electronics,,False
577,711,2025-07-29 17:14:02,2025-07-29 17:55:02,mobile,/product-search,,True
578,247,2024-06-07 05:29:06,2024-06-07 05:36:06,tablet,/home,6,False
579,,2025-02-20 13:46:33,2025-02-20 14:25:33,tablet,/category/apparel,,False
580,741,2025-09-02 21:07:26,2025-09-02 21:29:26,mobile,/deals,,False
581,,2024-08-08 00:54:58,2024-08-08 01:00:58,tablet,/deals,,False
582,,2025-01-14 15:44:42,2025-01-14 15:52:42,desktop,/category/electronics,,False
583,617,2025-03-23 19:11:02,2025-03-23 19:27:02,tablet,/category/apparel,,False
584,,2025-07-28 21:58:59,2025-07-28 22:10:59,tablet,/deals,7,False
585,1410,2025-06-02 11:56:15,2025-06-02 12:30:15,desktop,/deals,,False
586,,2025-12-14 00:15:50,2025-12-14 00:36:50,mobile,/home,,False
587,,2025-07-06 18:32:46,2025-07-06 18:40:46,desktop,/blog,,False
588,163,2025-08-30 16:17:12,2025-08-30 16:25:12,mobile,/deals,15,False
589,,2024-08-24 09:55:01,2024-08-24 10:06:01,desktop,/category/electronics,,False
590,,2024-06-11 22:50:55,2024-06-11 23:03:55,desktop,/blog,,False
591,189,2025-05-15 02:15:11,2025-05-15 02:51:11,mobile,/deals,,False
592,69,2024-06-30 13:20:53,2024-06-30 13:24:53,tablet,/deals,,True
593,1483,2025-11-20 14:46:57,2025-11-20 14:59:57,desktop,/home,,True
594,,2024-02-01 17:56:25,2024-02-01 18:11:25,mobile,/home,,False
595,1179,2025-10-15 16:50:44,2025-10-15 17:05:44,mobile,/category/apparel,,False
596,386,2025-02-15 13:52:19,2025-02-15 14:21:19,desktop,/blog,,False
597,158,2025-12-12 06:23:21,2025-12-12 06:39:21,mobile,/product-search,,False
598,952,2025-12-07 23:29:07,2025-12-07 23:47:07,mobile,/category/apparel,,False
599,701,2024-06-26 15:27:40,2024-06-26 16:01:40,mobile,/product-search,,False
600,,2024-11-21 19:00:23,2024-11-21 19:26:23,tablet,/blog,,False
601,1427,2024-05-17 13:55:10,2024-05-17 14:35:10,tablet,/blog,15,False
602,,2024-06-25 17:58:04,2024-06-25 18:35:04,mobile,/home,,False
603,,2024-11-24 22:48:10,2024-11-24 23:14:10,tablet,/deals,10,False
604,1454,2025-02-04 15:18:30,2025-02-04 15:31:30,tablet,/product-search,,False
605,520,2024-12-27 22:23:25,2024-12-27 22:49:25,mobile,/deals,12,False
606,961,2025-01-22 15:40:23,2025-01-22 16:20:23,mobile,/deals,6,False
607,,2025-05-15 08:05:12,2025-05-15 08:21:12,tablet,/category/electronics,,False
608,63,2025-12-18 12:42:45,2025-12-18 13:17:45,tablet,/category/electronics,,True
609,,2025-06-23 05:32:39,2025-06-23 06:17:39,desktop,/blog,7,False
